URL,Occurrencies
http://www.ncbi.nlm.nih.gov/pubmed/22693659,1
http://www.ncbi.nlm.nih.gov/pubmed/16675878,2
http://www.ncbi.nlm.nih.gov/pubmed/21688387,1
http://www.ncbi.nlm.nih.gov/pubmed/24043829,1
http://www.ncbi.nlm.nih.gov/pubmed/10677514,1
http://www.ncbi.nlm.nih.gov/pubmed/19805301,2
http://www.ncbi.nlm.nih.gov/pubmed/15867430,1
http://www.ncbi.nlm.nih.gov/pubmed/14707166,1
http://www.ncbi.nlm.nih.gov/pubmed/12799348,1
http://www.ncbi.nlm.nih.gov/pubmed/20616144,1
http://www.ncbi.nlm.nih.gov/pubmed/18791732,1
http://www.ncbi.nlm.nih.gov/pubmed/16636282,1
http://www.ncbi.nlm.nih.gov/pubmed/15509224,1
http://www.ncbi.nlm.nih.gov/pubmed/24510436,1
http://www.ncbi.nlm.nih.gov/pubmed/23236188,1
http://www.ncbi.nlm.nih.gov/pubmed/25031611,1
http://www.ncbi.nlm.nih.gov/pubmed/24561620,1
http://www.ncbi.nlm.nih.gov/pubmed/11807448,1
http://www.ncbi.nlm.nih.gov/pubmed/17902730,1
http://www.ncbi.nlm.nih.gov/pubmed/9039309,1
http://www.ncbi.nlm.nih.gov/pubmed/3191000,1
http://www.ncbi.nlm.nih.gov/pubmed/1554931,1
http://www.ncbi.nlm.nih.gov/pubmed/3800424,1
http://www.ncbi.nlm.nih.gov/pubmed/15034503,1
http://www.ncbi.nlm.nih.gov/pubmed/11041102,1
http://www.ncbi.nlm.nih.gov/pubmed/3311578,1
http://www.ncbi.nlm.nih.gov/pubmed/17324826,1
http://www.ncbi.nlm.nih.gov/pubmed/2256586,1
http://www.ncbi.nlm.nih.gov/pubmed/15982234,1
http://www.ncbi.nlm.nih.gov/pubmed/23463948,1
http://www.ncbi.nlm.nih.gov/pubmed/22592723,1
http://www.ncbi.nlm.nih.gov/pubmed/8050148,1
http://www.ncbi.nlm.nih.gov/pubmed/21939432,1
http://www.ncbi.nlm.nih.gov/pubmed/3549808,1
http://www.ncbi.nlm.nih.gov/pubmed/22591194,2
http://www.ncbi.nlm.nih.gov/pubmed/18551622,2
http://www.ncbi.nlm.nih.gov/pubmed/20582873,2
http://www.ncbi.nlm.nih.gov/pubmed/19183864,2
http://www.ncbi.nlm.nih.gov/pubmed/17656567,1
http://www.ncbi.nlm.nih.gov/pubmed/24853414,2
http://www.ncbi.nlm.nih.gov/pubmed/23978556,2
http://www.ncbi.nlm.nih.gov/pubmed/18673445,2
http://www.ncbi.nlm.nih.gov/pubmed/19938902,2
http://www.ncbi.nlm.nih.gov/pubmed/23393146,2
http://www.ncbi.nlm.nih.gov/pubmed/10441816,1
http://www.ncbi.nlm.nih.gov/pubmed/23692692,1
http://www.ncbi.nlm.nih.gov/pubmed/20802419,1
http://www.ncbi.nlm.nih.gov/pubmed/17299265,1
http://www.ncbi.nlm.nih.gov/pubmed/21864855,1
http://www.ncbi.nlm.nih.gov/pubmed/11957793,1
http://www.ncbi.nlm.nih.gov/pubmed/12912718,1
http://www.ncbi.nlm.nih.gov/pubmed/19276092,1
http://www.ncbi.nlm.nih.gov/pubmed/15764876,1
http://www.ncbi.nlm.nih.gov/pubmed/23605838,1
http://www.ncbi.nlm.nih.gov/pubmed/17357954,1
http://www.ncbi.nlm.nih.gov/pubmed/24008540,1
http://www.ncbi.nlm.nih.gov/pubmed/25208564,1
http://www.ncbi.nlm.nih.gov/pubmed/25367238,1
http://www.ncbi.nlm.nih.gov/pubmed/25935884,1
http://www.ncbi.nlm.nih.gov/pubmed/15568613,1
http://www.ncbi.nlm.nih.gov/pubmed/8470439,1
http://www.ncbi.nlm.nih.gov/pubmed/25251907,1
http://www.ncbi.nlm.nih.gov/pubmed/20545255,1
http://www.ncbi.nlm.nih.gov/pubmed/22933007,1
http://www.ncbi.nlm.nih.gov/pubmed/9690182,1
http://www.ncbi.nlm.nih.gov/pubmed/10711555,1
http://www.ncbi.nlm.nih.gov/pubmed/15582258,1
http://www.ncbi.nlm.nih.gov/pubmed/12806798,1
http://www.ncbi.nlm.nih.gov/pubmed/15183554,1
http://www.ncbi.nlm.nih.gov/pubmed/22687358,1
http://www.ncbi.nlm.nih.gov/pubmed/20065535,1
http://www.ncbi.nlm.nih.gov/pubmed/10838378,1
http://www.ncbi.nlm.nih.gov/pubmed/22606669,1
http://www.ncbi.nlm.nih.gov/pubmed/24321226,1
http://www.ncbi.nlm.nih.gov/pubmed/21479187,1
http://www.ncbi.nlm.nih.gov/pubmed/24263362,1
http://www.ncbi.nlm.nih.gov/pubmed/16226240,1
http://www.ncbi.nlm.nih.gov/pubmed/22606665,1
http://www.ncbi.nlm.nih.gov/pubmed/24297560,1
http://www.ncbi.nlm.nih.gov/pubmed/24286700,1
http://www.ncbi.nlm.nih.gov/pubmed/24266942,1
http://www.ncbi.nlm.nih.gov/pubmed/24290902,1
http://www.ncbi.nlm.nih.gov/pubmed/23322959,1
http://www.ncbi.nlm.nih.gov/pubmed/15788095,1
http://www.ncbi.nlm.nih.gov/pubmed/23763826,1
http://www.ncbi.nlm.nih.gov/pubmed/25693564,1
http://www.ncbi.nlm.nih.gov/pubmed/26340639,1
http://www.ncbi.nlm.nih.gov/pubmed/24346698,1
http://www.ncbi.nlm.nih.gov/pubmed/25218583,1
http://www.ncbi.nlm.nih.gov/pubmed/23199754,1
http://www.ncbi.nlm.nih.gov/pubmed/24305663,1
http://www.ncbi.nlm.nih.gov/pubmed/25479748,1
http://www.ncbi.nlm.nih.gov/pubmed/24905166,1
http://www.ncbi.nlm.nih.gov/pubmed/23918387,1
http://www.ncbi.nlm.nih.gov/pubmed/24179142,1
http://www.ncbi.nlm.nih.gov/pubmed/24326186,1
http://www.ncbi.nlm.nih.gov/pubmed/23827738,1
http://www.ncbi.nlm.nih.gov/pubmed/24088745,1
http://www.ncbi.nlm.nih.gov/pubmed/24199189,1
http://www.ncbi.nlm.nih.gov/pubmed/24141137,1
http://www.ncbi.nlm.nih.gov/pubmed/24257628,1
http://www.ncbi.nlm.nih.gov/pubmed/23643243,1
http://www.ncbi.nlm.nih.gov/pubmed/17391666,1
http://www.ncbi.nlm.nih.gov/pubmed/8640331,1
http://www.ncbi.nlm.nih.gov/pubmed/23444944,1
http://www.ncbi.nlm.nih.gov/pubmed/25520769,1
http://www.ncbi.nlm.nih.gov/pubmed/20981610,1
http://www.ncbi.nlm.nih.gov/pubmed/19954495,1
http://www.ncbi.nlm.nih.gov/pubmed/24949031,1
http://www.ncbi.nlm.nih.gov/pubmed/22185395,1
http://www.ncbi.nlm.nih.gov/pubmed/19843265,1
http://www.ncbi.nlm.nih.gov/pubmed/20733526,1
http://www.ncbi.nlm.nih.gov/pubmed/22132823,1
http://www.ncbi.nlm.nih.gov/pubmed/21993037,1
http://www.ncbi.nlm.nih.gov/pubmed/16254897,1
http://www.ncbi.nlm.nih.gov/pubmed/23963125,1
http://www.ncbi.nlm.nih.gov/pubmed/20068481,1
http://www.ncbi.nlm.nih.gov/pubmed/16774478,1
http://www.ncbi.nlm.nih.gov/pubmed/18325424,1
http://www.ncbi.nlm.nih.gov/pubmed/21808206,1
http://www.ncbi.nlm.nih.gov/pubmed/19803787,1
http://www.ncbi.nlm.nih.gov/pubmed/16322908,1
http://www.ncbi.nlm.nih.gov/pubmed/17690842,1
http://www.ncbi.nlm.nih.gov/pubmed/24555809,2
http://www.ncbi.nlm.nih.gov/pubmed/25764134,2
http://www.ncbi.nlm.nih.gov/pubmed/25531698,2
http://www.ncbi.nlm.nih.gov/pubmed/26137203,2
http://www.ncbi.nlm.nih.gov/pubmed/25626316,2
http://www.ncbi.nlm.nih.gov/pubmed/21109694,2
http://www.ncbi.nlm.nih.gov/pubmed/25964097,2
http://www.ncbi.nlm.nih.gov/pubmed/24849305,2
http://www.ncbi.nlm.nih.gov/pubmed/21187443,2
http://www.ncbi.nlm.nih.gov/pubmed/25988285,2
http://www.ncbi.nlm.nih.gov/pubmed/24053207,2
http://www.ncbi.nlm.nih.gov/pubmed/25865943,2
http://www.ncbi.nlm.nih.gov/pubmed/19619967,1
http://www.ncbi.nlm.nih.gov/pubmed/8723065,1
http://www.ncbi.nlm.nih.gov/pubmed/21459714,1
http://www.ncbi.nlm.nih.gov/pubmed/9244653,1
http://www.ncbi.nlm.nih.gov/pubmed/23185044,1
http://www.ncbi.nlm.nih.gov/pubmed/25142900,1
http://www.ncbi.nlm.nih.gov/pubmed/22479261,1
http://www.ncbi.nlm.nih.gov/pubmed/24942833,1
http://www.ncbi.nlm.nih.gov/pubmed/24333505,1
http://www.ncbi.nlm.nih.gov/pubmed/21526197,1
http://www.ncbi.nlm.nih.gov/pubmed/22973461,1
http://www.ncbi.nlm.nih.gov/pubmed/21683832,1
http://www.ncbi.nlm.nih.gov/pubmed/23579182,1
http://www.ncbi.nlm.nih.gov/pubmed/23384944,1
http://www.ncbi.nlm.nih.gov/pubmed/20727348,1
http://www.ncbi.nlm.nih.gov/pubmed/23463171,1
http://www.ncbi.nlm.nih.gov/pubmed/23384289,1
http://www.ncbi.nlm.nih.gov/pubmed/24984796,1
http://www.ncbi.nlm.nih.gov/pubmed/25124387,1
http://www.ncbi.nlm.nih.gov/pubmed/25002581,1
http://www.ncbi.nlm.nih.gov/pubmed/25382739,1
http://www.ncbi.nlm.nih.gov/pubmed/24825009,1
http://www.ncbi.nlm.nih.gov/pubmed/25213228,1
http://www.ncbi.nlm.nih.gov/pubmed/25533961,1
http://www.ncbi.nlm.nih.gov/pubmed/22932926,1
http://www.ncbi.nlm.nih.gov/pubmed/24506818,1
http://www.ncbi.nlm.nih.gov/pubmed/25519150,1
http://www.ncbi.nlm.nih.gov/pubmed/24292151,1
http://www.ncbi.nlm.nih.gov/pubmed/24529242,1
http://www.ncbi.nlm.nih.gov/pubmed/24778116,1
http://www.ncbi.nlm.nih.gov/pubmed/24502896,1
http://www.ncbi.nlm.nih.gov/pubmed/21750555,1
http://www.ncbi.nlm.nih.gov/pubmed/23104724,1
http://www.ncbi.nlm.nih.gov/pubmed/22027908,1
http://www.ncbi.nlm.nih.gov/pubmed/20145975,1
http://www.ncbi.nlm.nih.gov/pubmed/21331745,1
http://www.ncbi.nlm.nih.gov/pubmed/23065742,1
http://www.ncbi.nlm.nih.gov/pubmed/18587408,1
http://www.ncbi.nlm.nih.gov/pubmed/20888417,1
http://www.ncbi.nlm.nih.gov/pubmed/22081608,1
http://www.ncbi.nlm.nih.gov/pubmed/22996644,1
http://www.ncbi.nlm.nih.gov/pubmed/23662159,1
http://www.ncbi.nlm.nih.gov/pubmed/23756188,1
http://www.ncbi.nlm.nih.gov/pubmed/22972224,1
http://www.ncbi.nlm.nih.gov/pubmed/24498630,1
http://www.ncbi.nlm.nih.gov/pubmed/23229189,1
http://www.ncbi.nlm.nih.gov/pubmed/19774849,1
http://www.ncbi.nlm.nih.gov/pubmed/17201797,1
http://www.ncbi.nlm.nih.gov/pubmed/19882513,1
http://www.ncbi.nlm.nih.gov/pubmed/23990696,1
http://www.ncbi.nlm.nih.gov/pubmed/18411068,1
http://www.ncbi.nlm.nih.gov/pubmed/22768670,1
http://www.ncbi.nlm.nih.gov/pubmed/23824322,1
http://www.ncbi.nlm.nih.gov/pubmed/21092701,1
http://www.ncbi.nlm.nih.gov/pubmed/19074585,1
http://www.ncbi.nlm.nih.gov/pubmed/2530972,1
http://www.ncbi.nlm.nih.gov/pubmed/22681587,1
http://www.ncbi.nlm.nih.gov/pubmed/24125847,2
http://www.ncbi.nlm.nih.gov/pubmed/24805197,1
http://www.ncbi.nlm.nih.gov/pubmed/23415641,1
http://www.ncbi.nlm.nih.gov/pubmed/24265154,1
http://www.ncbi.nlm.nih.gov/pubmed/24265155,1
http://www.ncbi.nlm.nih.gov/pubmed/23890088,1
http://www.ncbi.nlm.nih.gov/pubmed/24298448,1
http://www.ncbi.nlm.nih.gov/pubmed/23903755,1
http://www.ncbi.nlm.nih.gov/pubmed/23900694,1
http://www.ncbi.nlm.nih.gov/pubmed/23594689,1
http://www.ncbi.nlm.nih.gov/pubmed/23843700,1
http://www.ncbi.nlm.nih.gov/pubmed/14679157,1
http://www.ncbi.nlm.nih.gov/pubmed/24265153,1
http://www.ncbi.nlm.nih.gov/pubmed/24220097,1
http://www.ncbi.nlm.nih.gov/pubmed/24252159,1
http://www.ncbi.nlm.nih.gov/pubmed/23237741,1
http://www.ncbi.nlm.nih.gov/pubmed/24283590,1
http://www.ncbi.nlm.nih.gov/pubmed/24248543,1
http://www.ncbi.nlm.nih.gov/pubmed/18375819,1
http://www.ncbi.nlm.nih.gov/pubmed/24201813,1
http://www.ncbi.nlm.nih.gov/pubmed/16799476,1
http://www.ncbi.nlm.nih.gov/pubmed/23893853,1
http://www.ncbi.nlm.nih.gov/pubmed/23890154,1
http://www.ncbi.nlm.nih.gov/pubmed/24289205,1
http://www.ncbi.nlm.nih.gov/pubmed/24309328,1
http://www.ncbi.nlm.nih.gov/pubmed/22614711,1
http://www.ncbi.nlm.nih.gov/pubmed/14695152,1
http://www.ncbi.nlm.nih.gov/pubmed/24258972,1
http://www.ncbi.nlm.nih.gov/pubmed/24258977,1
http://www.ncbi.nlm.nih.gov/pubmed/24258979,1
http://www.ncbi.nlm.nih.gov/pubmed/15917418,1
http://www.ncbi.nlm.nih.gov/pubmed/23477830,1
http://www.ncbi.nlm.nih.gov/pubmed/23890105,1
http://www.ncbi.nlm.nih.gov/pubmed/24202393,1
http://www.ncbi.nlm.nih.gov/pubmed/24073999,1
http://www.ncbi.nlm.nih.gov/pubmed/23414474,1
http://www.ncbi.nlm.nih.gov/pubmed/23273605,1
http://www.ncbi.nlm.nih.gov/pubmed/21117664,1
http://www.ncbi.nlm.nih.gov/pubmed/16091476,1
http://www.ncbi.nlm.nih.gov/pubmed/22188123,1
http://www.ncbi.nlm.nih.gov/pubmed/17409379,1
http://www.ncbi.nlm.nih.gov/pubmed/21337705,1
http://www.ncbi.nlm.nih.gov/pubmed/22081483,1
http://www.ncbi.nlm.nih.gov/pubmed/22318899,1
http://www.ncbi.nlm.nih.gov/pubmed/19471015,1
http://www.ncbi.nlm.nih.gov/pubmed/21370020,1
http://www.ncbi.nlm.nih.gov/pubmed/20373499,1
http://www.ncbi.nlm.nih.gov/pubmed/19637237,1
http://www.ncbi.nlm.nih.gov/pubmed/19467989,1
http://www.ncbi.nlm.nih.gov/pubmed/22387116,1
http://www.ncbi.nlm.nih.gov/pubmed/20469934,1
http://www.ncbi.nlm.nih.gov/pubmed/20373500,1
http://www.ncbi.nlm.nih.gov/pubmed/22352854,1
http://www.ncbi.nlm.nih.gov/pubmed/20604508,1
http://www.ncbi.nlm.nih.gov/pubmed/20597554,1
http://www.ncbi.nlm.nih.gov/pubmed/22015969,1
http://www.ncbi.nlm.nih.gov/pubmed/19522851,1
http://www.ncbi.nlm.nih.gov/pubmed/19128014,1
http://www.ncbi.nlm.nih.gov/pubmed/22850265,1
http://www.ncbi.nlm.nih.gov/pubmed/19819126,1
http://www.ncbi.nlm.nih.gov/pubmed/21531672,1
http://www.ncbi.nlm.nih.gov/pubmed/24368251,1
http://www.ncbi.nlm.nih.gov/pubmed/22459997,1
http://www.ncbi.nlm.nih.gov/pubmed/21943928,1
http://www.ncbi.nlm.nih.gov/pubmed/23423829,1
http://www.ncbi.nlm.nih.gov/pubmed/25249626,1
http://www.ncbi.nlm.nih.gov/pubmed/15123592,1
http://www.ncbi.nlm.nih.gov/pubmed/23298766,1
http://www.ncbi.nlm.nih.gov/pubmed/1366363,1
http://www.ncbi.nlm.nih.gov/pubmed/22480369,1
http://www.ncbi.nlm.nih.gov/pubmed/22956279,1
http://www.ncbi.nlm.nih.gov/pubmed/22752264,1
http://www.ncbi.nlm.nih.gov/pubmed/17697977,1
http://www.ncbi.nlm.nih.gov/pubmed/17451943,1
http://www.ncbi.nlm.nih.gov/pubmed/23397482,1
http://www.ncbi.nlm.nih.gov/pubmed/22925689,1
http://www.ncbi.nlm.nih.gov/pubmed/21324422,1
http://www.ncbi.nlm.nih.gov/pubmed/20461508,1
http://www.ncbi.nlm.nih.gov/pubmed/23420787,1
http://www.ncbi.nlm.nih.gov/pubmed/12146646,1
http://www.ncbi.nlm.nih.gov/pubmed/24324949,1
http://www.ncbi.nlm.nih.gov/pubmed/24286020,1
http://www.ncbi.nlm.nih.gov/pubmed/24325394,1
http://www.ncbi.nlm.nih.gov/pubmed/15199397,1
http://www.ncbi.nlm.nih.gov/pubmed/24327938,1
http://www.ncbi.nlm.nih.gov/pubmed/24297569,1
http://www.ncbi.nlm.nih.gov/pubmed/24294369,1
http://www.ncbi.nlm.nih.gov/pubmed/20146807,1
http://www.ncbi.nlm.nih.gov/pubmed/24324117,1
http://www.ncbi.nlm.nih.gov/pubmed/24292706,1
http://www.ncbi.nlm.nih.gov/pubmed/24319203,1
http://www.ncbi.nlm.nih.gov/pubmed/24295643,1
http://www.ncbi.nlm.nih.gov/pubmed/24213679,1
http://www.ncbi.nlm.nih.gov/pubmed/23780988,1
http://www.ncbi.nlm.nih.gov/pubmed/24290058,1
http://www.ncbi.nlm.nih.gov/pubmed/15212694,1
http://www.ncbi.nlm.nih.gov/pubmed/24062490,1
http://www.ncbi.nlm.nih.gov/pubmed/24327937,1
http://www.ncbi.nlm.nih.gov/pubmed/2139701,1
http://www.ncbi.nlm.nih.gov/pubmed/24327934,1
http://www.ncbi.nlm.nih.gov/pubmed/23133825,1
http://www.ncbi.nlm.nih.gov/pubmed/6742871,1
http://www.ncbi.nlm.nih.gov/pubmed/21159258,1
http://www.ncbi.nlm.nih.gov/pubmed/15489956,1
http://www.ncbi.nlm.nih.gov/pubmed/8881298,1
http://www.ncbi.nlm.nih.gov/pubmed/11247893,1
http://www.ncbi.nlm.nih.gov/pubmed/15033190,1
http://www.ncbi.nlm.nih.gov/pubmed/2438879,1
http://www.ncbi.nlm.nih.gov/pubmed/9407155,1
http://www.ncbi.nlm.nih.gov/pubmed/4026376,1
http://www.ncbi.nlm.nih.gov/pubmed/14632800,1
http://www.ncbi.nlm.nih.gov/pubmed/7549032,1
http://www.ncbi.nlm.nih.gov/pubmed/15981987,1
http://www.ncbi.nlm.nih.gov/pubmed/12459520,1
http://www.ncbi.nlm.nih.gov/pubmed/8521118,1
http://www.ncbi.nlm.nih.gov/pubmed/9824575,1
http://www.ncbi.nlm.nih.gov/pubmed/7947207,1
http://www.ncbi.nlm.nih.gov/pubmed/22547981,1
http://www.ncbi.nlm.nih.gov/pubmed/15953332,1
http://www.ncbi.nlm.nih.gov/pubmed/17340026,1
http://www.ncbi.nlm.nih.gov/pubmed/12485471,1
http://www.ncbi.nlm.nih.gov/pubmed/3804022,1
http://www.ncbi.nlm.nih.gov/pubmed/680606,1
http://www.ncbi.nlm.nih.gov/pubmed/9814827,1
http://www.ncbi.nlm.nih.gov/pubmed/21940221,1
http://www.ncbi.nlm.nih.gov/pubmed/14602928,1
http://www.ncbi.nlm.nih.gov/pubmed/16414311,1
http://www.ncbi.nlm.nih.gov/pubmed/9852252,1
http://www.ncbi.nlm.nih.gov/pubmed/11591694,1
http://www.ncbi.nlm.nih.gov/pubmed/8244947,1
http://www.ncbi.nlm.nih.gov/pubmed/1920448,1
http://www.ncbi.nlm.nih.gov/pubmed/15709980,1
http://www.ncbi.nlm.nih.gov/pubmed/10652107,1
http://www.ncbi.nlm.nih.gov/pubmed/18687413,1
http://www.ncbi.nlm.nih.gov/pubmed/15503140,1
http://www.ncbi.nlm.nih.gov/pubmed/12860461,1
http://www.ncbi.nlm.nih.gov/pubmed/19192394,1
http://www.ncbi.nlm.nih.gov/pubmed/22473602,1
http://www.ncbi.nlm.nih.gov/pubmed/20018207,1
http://www.ncbi.nlm.nih.gov/pubmed/24214875,1
http://www.ncbi.nlm.nih.gov/pubmed/12513688,1
http://www.ncbi.nlm.nih.gov/pubmed/19474347,1
http://www.ncbi.nlm.nih.gov/pubmed/24062730,2
http://www.ncbi.nlm.nih.gov/pubmed/17951114,1
http://www.ncbi.nlm.nih.gov/pubmed/20921378,1
http://www.ncbi.nlm.nih.gov/pubmed/11952911,1
http://www.ncbi.nlm.nih.gov/pubmed/3280983,1
http://www.ncbi.nlm.nih.gov/pubmed/23228104,1
http://www.ncbi.nlm.nih.gov/pubmed/19029144,1
http://www.ncbi.nlm.nih.gov/pubmed/15113836,1
http://www.ncbi.nlm.nih.gov/pubmed/23045564,1
http://www.ncbi.nlm.nih.gov/pubmed/18075983,1
http://www.ncbi.nlm.nih.gov/pubmed/2309705,1
http://www.ncbi.nlm.nih.gov/pubmed/12028658,1
http://www.ncbi.nlm.nih.gov/pubmed/21593276,1
http://www.ncbi.nlm.nih.gov/pubmed/14422369,1
http://www.ncbi.nlm.nih.gov/pubmed/9802086,1
http://www.ncbi.nlm.nih.gov/pubmed/21254926,1
http://www.ncbi.nlm.nih.gov/pubmed/12557579,1
http://www.ncbi.nlm.nih.gov/pubmed/19631009,1
http://www.ncbi.nlm.nih.gov/pubmed/19925041,1
http://www.ncbi.nlm.nih.gov/pubmed/12233771,1
http://www.ncbi.nlm.nih.gov/pubmed/15252984,1
http://www.ncbi.nlm.nih.gov/pubmed/18562534,1
http://www.ncbi.nlm.nih.gov/pubmed/7815482,1
http://www.ncbi.nlm.nih.gov/pubmed/17346361,1
http://www.ncbi.nlm.nih.gov/pubmed/12560576,1
http://www.ncbi.nlm.nih.gov/pubmed/18823640,1
http://www.ncbi.nlm.nih.gov/pubmed/19685082,1
http://www.ncbi.nlm.nih.gov/pubmed/18602711,1
http://www.ncbi.nlm.nih.gov/pubmed/18841330,1
http://www.ncbi.nlm.nih.gov/pubmed/22452970,1
http://www.ncbi.nlm.nih.gov/pubmed/11427261,1
http://www.ncbi.nlm.nih.gov/pubmed/18471057,1
http://www.ncbi.nlm.nih.gov/pubmed/22913287,1
http://www.ncbi.nlm.nih.gov/pubmed/13383364,1
http://www.ncbi.nlm.nih.gov/pubmed/12519399,1
http://www.ncbi.nlm.nih.gov/pubmed/22939093,1
http://www.ncbi.nlm.nih.gov/pubmed/1337231,1
http://www.ncbi.nlm.nih.gov/pubmed/21771532,1
http://www.ncbi.nlm.nih.gov/pubmed/18463097,1
http://www.ncbi.nlm.nih.gov/pubmed/21890634,1
http://www.ncbi.nlm.nih.gov/pubmed/19931428,1
http://www.ncbi.nlm.nih.gov/pubmed/24865968,1
http://www.ncbi.nlm.nih.gov/pubmed/20951677,1
http://www.ncbi.nlm.nih.gov/pubmed/24566137,1
http://www.ncbi.nlm.nih.gov/pubmed/23312841,2
http://www.ncbi.nlm.nih.gov/pubmed/24066065,1
http://www.ncbi.nlm.nih.gov/pubmed/24210824,1
http://www.ncbi.nlm.nih.gov/pubmed/25422430,1
http://www.ncbi.nlm.nih.gov/pubmed/23052832,1
http://www.ncbi.nlm.nih.gov/pubmed/2129545,1
http://www.ncbi.nlm.nih.gov/pubmed/16702235,1
http://www.ncbi.nlm.nih.gov/pubmed/1859393,1
http://www.ncbi.nlm.nih.gov/pubmed/12187564,1
http://www.ncbi.nlm.nih.gov/pubmed/14600266,1
http://www.ncbi.nlm.nih.gov/pubmed/19134271,1
http://www.ncbi.nlm.nih.gov/pubmed/21075826,1
http://www.ncbi.nlm.nih.gov/pubmed/21257761,1
http://www.ncbi.nlm.nih.gov/pubmed/16453158,1
http://www.ncbi.nlm.nih.gov/pubmed/14572168,1
http://www.ncbi.nlm.nih.gov/pubmed/19962382,1
http://www.ncbi.nlm.nih.gov/pubmed/1582406,1
http://www.ncbi.nlm.nih.gov/pubmed/19498465,1
http://www.ncbi.nlm.nih.gov/pubmed/17158926,1
http://www.ncbi.nlm.nih.gov/pubmed/22850285,1
http://www.ncbi.nlm.nih.gov/pubmed/23261540,1
http://www.ncbi.nlm.nih.gov/pubmed/12663654,1
http://www.ncbi.nlm.nih.gov/pubmed/22199256,1
http://www.ncbi.nlm.nih.gov/pubmed/24091702,1
http://www.ncbi.nlm.nih.gov/pubmed/10790371,1
http://www.ncbi.nlm.nih.gov/pubmed/9857019,1
http://www.ncbi.nlm.nih.gov/pubmed/21413931,1
http://www.ncbi.nlm.nih.gov/pubmed/17461779,1
http://www.ncbi.nlm.nih.gov/pubmed/24331524,1
http://www.ncbi.nlm.nih.gov/pubmed/18614546,1
http://www.ncbi.nlm.nih.gov/pubmed/20127721,1
http://www.ncbi.nlm.nih.gov/pubmed/17141160,1
http://www.ncbi.nlm.nih.gov/pubmed/17878222,1
http://www.ncbi.nlm.nih.gov/pubmed/22197514,1
http://www.ncbi.nlm.nih.gov/pubmed/18088323,1
http://www.ncbi.nlm.nih.gov/pubmed/15078903,1
http://www.ncbi.nlm.nih.gov/pubmed/9668075,1
http://www.ncbi.nlm.nih.gov/pubmed/17596511,1
http://www.ncbi.nlm.nih.gov/pubmed/22264539,1
http://www.ncbi.nlm.nih.gov/pubmed/16787435,1
http://www.ncbi.nlm.nih.gov/pubmed/17606993,1
http://www.ncbi.nlm.nih.gov/pubmed/18431031,1
http://www.ncbi.nlm.nih.gov/pubmed/18992238,1
http://www.ncbi.nlm.nih.gov/pubmed/23322049,1
http://www.ncbi.nlm.nih.gov/pubmed/22266136,1
http://www.ncbi.nlm.nih.gov/pubmed/8577031,1
http://www.ncbi.nlm.nih.gov/pubmed/8718666,1
http://www.ncbi.nlm.nih.gov/pubmed/11408573,1
http://www.ncbi.nlm.nih.gov/pubmed/8603911,1
http://www.ncbi.nlm.nih.gov/pubmed/22884962,1
http://www.ncbi.nlm.nih.gov/pubmed/11387475,1
http://www.ncbi.nlm.nih.gov/pubmed/18195106,1
http://www.ncbi.nlm.nih.gov/pubmed/9247639,1
http://www.ncbi.nlm.nih.gov/pubmed/22907655,1
http://www.ncbi.nlm.nih.gov/pubmed/3000696,1
http://www.ncbi.nlm.nih.gov/pubmed/19224451,1
http://www.ncbi.nlm.nih.gov/pubmed/7642698,1
http://www.ncbi.nlm.nih.gov/pubmed/15976452,1
http://www.ncbi.nlm.nih.gov/pubmed/7642697,1
http://www.ncbi.nlm.nih.gov/pubmed/11470415,1
http://www.ncbi.nlm.nih.gov/pubmed/23046232,1
http://www.ncbi.nlm.nih.gov/pubmed/21157649,1
http://www.ncbi.nlm.nih.gov/pubmed/24067534,1
http://www.ncbi.nlm.nih.gov/pubmed/23018007,1
http://www.ncbi.nlm.nih.gov/pubmed/24918648,1
http://www.ncbi.nlm.nih.gov/pubmed/23980911,1
http://www.ncbi.nlm.nih.gov/pubmed/25105240,1
http://www.ncbi.nlm.nih.gov/pubmed/23964933,1
http://www.ncbi.nlm.nih.gov/pubmed/23964932,1
http://www.ncbi.nlm.nih.gov/pubmed/23695427,1
http://www.ncbi.nlm.nih.gov/pubmed/25110260,1
http://www.ncbi.nlm.nih.gov/pubmed/22147460,1
http://www.ncbi.nlm.nih.gov/pubmed/24160948,2
http://www.ncbi.nlm.nih.gov/pubmed/24300858,1
http://www.ncbi.nlm.nih.gov/pubmed/23295705,1
http://www.ncbi.nlm.nih.gov/pubmed/19509315,1
http://www.ncbi.nlm.nih.gov/pubmed/24246983,1
http://www.ncbi.nlm.nih.gov/pubmed/22113039,1
http://www.ncbi.nlm.nih.gov/pubmed/25186623,1
http://www.ncbi.nlm.nih.gov/pubmed/24985716,1
http://www.ncbi.nlm.nih.gov/pubmed/23083349,1
http://www.ncbi.nlm.nih.gov/pubmed/23314806,1
http://www.ncbi.nlm.nih.gov/pubmed/25294262,2
http://www.ncbi.nlm.nih.gov/pubmed/25360311,1
http://www.ncbi.nlm.nih.gov/pubmed/20594130,1
http://www.ncbi.nlm.nih.gov/pubmed/24160949,1
http://www.ncbi.nlm.nih.gov/pubmed/24899819,1
http://www.ncbi.nlm.nih.gov/pubmed/25526490,1
